FullName,LastWriteTime
"C:\Users\abele\Desktop\zene\_rap\_usa other\Kanye West\Kanye West - Mercy ft. Big Sean, Pusha T _ 2 Chainz (Explicit).mp3",2013. 11. 15. 14:32:10
C:\Users\abele\Desktop\zene\_trap\_usa random\_random\HIPHOPTXL\Various Artists - Hip Hop TXL Vol 21 (DatPiff.com)\19 - Jae Millz ft Vado - Guy Fisher (DatPiff Exclusive).mp3,2013. 11. 11. 7:51:56
C:\Users\abele\Desktop\zene\_trap\_usa random\_random\HIPHOPTXL\Various Artists - Hip Hop TXL Vol 25 (DatPiff.com)\32 - Nipsey Hussle ft Rick Ross Cuzzy Capone - The Weather (DatPiff Exclusive).mp3,2013. 11. 11. 6:55:42
C:\Users\abele\Desktop\zene\_trap\phily\Meek Mill\10 - Meek Mill ft Spade-O - Pound Cake (Freestyle) (DatPiff Exclusive).mp3,2013. 11. 11. 6:55:38
C:\Users\abele\Desktop\zene\_rap\detroit\Eminem\41 - Eminem - Rap God (Remake Instrumental) (Prod by Pries) (Got Instrumentalscom) (DatPiff Exclusive).mp3,2013. 11. 11. 6:54:36
C:\Users\abele\Desktop\zene\_trap\_usa random\_random\HIPHOPTXL\Various Artists - Hip Hop TXL Vol 26 (DatPiff.com)\37 - Kid Ink - City On My Back (DatPiff Exclusive).mp3,2013. 11. 11. 6:54:34
C:\Users\abele\Desktop\zene\_rap\detroit\Eminem\10 - Eminem ft Rihanna - The Monster (DatPiff Exclusive).mp3,2013. 11. 11. 6:54:30
C:\Users\abele\Desktop\zene\_other\_rnb\August Alsina - YouTube\11 - August Alsina ft BoB Yo Gotti - Numb (Remix) (DatPiff Exclusive).mp3,2013. 11. 11. 6:54:30
C:\Users\abele\Desktop\zene\_trap\_usa random\_random\HIPHOPTXL\Various Artists - Hip Hop TXL Vol 26 (DatPiff.com)\18 - Jay Rock - Numbers On The Boards (Freestyle) (DatPiff Exclusive).mp3,2013. 11. 11. 6:54:30
C:\Users\abele\Desktop\zene\_trap\_usa random\_random\HIPHOPTXL\Various Artists - Hip Hop TXL Vol 26 (DatPiff.com)\07 - Castle ft Tabius Tate - Grind N Hustle (TXL Artists Premiere) (DatPiff Exclusive).mp3,2013. 11. 11. 6:54:28
C:\Users\abele\Desktop\zene\_trap\chicago\fredo santana\02 - Fredo Santana ft Kendrick Lamar - Jealous (DatPiff Exclusive).mp3,2013. 11. 11. 6:54:26
C:\Users\abele\Desktop\zene\_other\_elektro\experimental_chill\recondite\Recondite - Hinterland [Ghostly International]\Recondite - Hinterland [Ghostly International]\Recondite-Abscondence [Ghostly International]-electrobuzz.mp3,2013. 11. 11. 5:34:16
C:\Users\abele\Desktop\zene\_other\_elektro\experimental\Recondite-Stems [Ghostly International]-electrobuzz.mp3,2013. 11. 11. 5:34:16
C:\Users\abele\Desktop\zene\_other\_elektro\experimental_chill\recondite\Recondite - Hinterland [Ghostly International]\Recondite - Hinterland [Ghostly International]\Recondite-Riant [Ghostly International]-electrobuzz.mp3,2013. 11. 11. 5:34:16
C:\Users\abele\Desktop\zene\_other\_elektro\experimental_chill\recondite\Recondite - Hinterland [Ghostly International]\Recondite - Hinterland [Ghostly International]\Recondite-Leafs [Ghostly International]-electrobuzz.mp3,2013. 11. 11. 5:34:16
C:\Users\abele\Desktop\zene\_other\_elektro\house_techno\random\Aaron Smith - Dancin (KRONO Remix).mp3,2013. 11. 11. 5:32:54
C:\Users\abele\Desktop\zene\_magyar rap\RTM\MR.BUSTA-MEGHALNI JOTTEM[320][www.theraptunes.com]\17. Mr.Busta - Majd Megérted….mp3,2013. 11. 10. 9:18:00
C:\Users\abele\Desktop\zene\_magyar rap\RTM\MR.BUSTA-MEGHALNI JOTTEM[320][www.theraptunes.com]\10. Mr.Busta km. Rico - A Legőszintébb.mp3,2013. 11. 10. 9:18:00
C:\Users\abele\Desktop\zene\_magyar rap\RTM\MR.BUSTA-MEGHALNI JOTTEM[320][www.theraptunes.com]\02. Mr.Busta km. Essemm - Eleget Láttam Már Testvér.mp3,2013. 11. 10. 9:18:00
C:\Users\abele\Desktop\zene\_rap\_other\_uk rap grime\Plan B\ill Manors (Deluxe)\06 Pity the Plight (feat. John Coope.mp3,2013. 11. 07. 13:39:50
C:\Users\abele\Desktop\zene\_rap\_other\_uk rap grime\Plan B\ill Manors (Deluxe)\08 The Runaway.mp3,2013. 11. 07. 13:39:24
C:\Users\abele\Desktop\zene\_rap\_other\_uk rap grime\Plan B\ill Manors (Deluxe)\16 Michelle (Original Score).mp3,2013. 11. 07. 13:39:22
C:\Users\abele\Desktop\zene\_magyar rap\Bloose Broavaz\dsp\DSP-RIMNAPLO[320][www.theraptunes.com]\13. DSP - Enyém Ez A Nap.mp3,2013. 11. 07. 12:22:58
C:\Users\abele\Desktop\zene\_magyar rap\Bloose Broavaz\dsp\DSP-RIMNAPLO[320][www.theraptunes.com]\02. DSP km. MC Fantom - Győztesek.mp3,2013. 11. 07. 12:22:58
"C:\Users\abele\Desktop\zene\_magyar rap\Bloose Broavaz\dsp\DSP-RIMNAPLO[320][www.theraptunes.com]\07. DSP km. BKP, Suppah - Úgy Akarok Élni.mp3",2013. 11. 07. 12:22:58
C:\Users\abele\Desktop\zene\_magyar rap\Bloose Broavaz\dsp\DSP-RIMNAPLO[320][www.theraptunes.com]\14. DSP km. AT Szifue - Szabadon.mp3,2013. 11. 07. 12:22:58
C:\Users\abele\Desktop\zene\_rap\detroit\Eminem\Eminem-Encore-2CD-2004-FUM\105-eminem-like_toy_soldiers-fum.mp3,2013. 11. 03. 7:29:56
C:\Users\abele\Desktop\zene\_rap\detroit\Eminem\Eminem-Encore-2CD-2004-FUM\114-eminem-ass_like_that-fum.mp3,2013. 11. 03. 7:29:28
C:\Users\abele\Desktop\zene\_rap\detroit\Eminem\Eminem-Recovery-2010-FUM\17-eminem-untitled_(bonus_track)-fum.mp3,2013. 11. 03. 7:28:36
C:\Users\abele\Desktop\zene\_rap\detroit\Eminem\Eminem-Encore-2CD-2004-FUM\104-eminem-yellow_brick_road-fum.mp3,2013. 11. 03. 7:28:36
C:\Users\abele\Desktop\zene\_rap\detroit\Eminem\Eminem-Encore-2CD-2004-FUM\111-eminem-big_weenie-fum.mp3,2013. 11. 03. 7:26:26
C:\Users\abele\Desktop\zene\_rap\detroit\Eminem\Eminem-Encore-2CD-2004-FUM\106-eminem-mosh-fum.mp3,2013. 11. 03. 7:24:24
C:\Users\abele\Desktop\zene\_rap\detroit\Eminem\Eminem-The_Eminem_Show-2002-FUM\12-eminem-sing_for_the_moment-fum.mp3,2013. 11. 03. 7:23:32
C:\Users\abele\Desktop\zene\_rap\detroit\Eminem\Eminem-The_Eminem_Show-2002-FUM\18-eminem-_till_i_collapse_(feat._nate_dogg)-fum.mp3,2013. 11. 03. 7:22:58
C:\Users\abele\Desktop\zene\_rap\detroit\D12\D12-D12_World-2004-FUM\06-d12-my_band-fum.mp3,2013. 11. 03. 7:22:58
C:\Users\abele\Desktop\zene\_rap\detroit\Eminem\Bad_Meets_Evil-Hell_The_Sequel-EP-2011-FUM\02-bad_meets_evil-fast_lane-fum.mp3,2013. 11. 03. 7:21:36
C:\Users\abele\Desktop\zene\_rap\detroit\Eminem\Eminem-Recovery-2010-FUM\12-eminem-25_to_life-fum.mp3,2013. 11. 03. 7:21:26
C:\Users\abele\Desktop\zene\_rap\detroit\Eminem\Eminem-Man_In_The_Mirror-(Bootleg)-8CD-2012-FUM\614-eminem-shit_hits_the_fan_(feat._obie_trice_and_dr._dre)-fum.mp3,2013. 11. 03. 7:21:04
C:\Users\abele\Desktop\zene\_rap\detroit\D12\D12-The_Underground_EP-1997-FUM\05-d12-activity_as_phuctivity-fum.mp3,2013. 11. 03. 7:20:58
C:\Users\abele\Desktop\zene\_rap\detroit\Eminem\Eminem-Man_In_The_Mirror-(Bootleg)-8CD-2012-FUM\105-eminem-911_(feat._b-real_and_ganxsta_ridd)-fum.mp3,2013. 11. 03. 7:20:12
C:\Users\abele\Desktop\zene\_rap\detroit\Eminem\Eminem-The_Eminem_Show-2002-FUM\09-eminem-drips_(feat._obie_trice)-fum.mp3,2013. 11. 03. 7:20:10
"C:\Users\abele\Desktop\zene\_rap\detroit\Eminem\Eminem-Relapse_Refill-EP-2009-FUM\01-eminem-forever_(feat._drake,_kayne_west_and_lil__wayne)-fum.mp3",2013. 11. 03. 7:19:46
C:\Users\abele\Desktop\zene\_rap\detroit\Eminem\Eminem-Relapse-2009-FUM\20-eminem-underground-fum.mp3,2013. 11. 03. 7:19:40
C:\Users\abele\Desktop\zene\_rap\detroit\Eminem\Eminem-Relapse_Refill-EP-2009-FUM\06-eminem-music_box-fum.mp3,2013. 11. 03. 7:19:14
C:\Users\abele\Desktop\zene\_rap\detroit\Eminem\Eminem-Recovery-2010-FUM\09-eminem-no_love_(feat._lil_wayne)-fum.mp3,2013. 11. 03. 7:17:48
C:\Users\abele\Desktop\zene\_rap\detroit\Eminem\Eminem-Relapse-2009-FUM\14-eminem-must_be_the_ganja-fum.mp3,2013. 11. 03. 7:17:14
C:\Users\abele\Desktop\zene\_rap\detroit\Eminem\Eminem-Encore-2CD-2004-FUM\117-eminem-crazy_in_love_(feat._ann_wilson)-fum.mp3,2013. 11. 03. 7:14:54
C:\Users\abele\Desktop\zene\_rap\detroit\Eminem\Eminem-Recovery-2010-FUM\01-eminem-cold_wind_blows-fum.mp3,2013. 11. 03. 7:13:24
C:\Users\abele\Desktop\zene\_rap\detroit\Eminem\Eminem-The_Re-Up_(Eminem_Edition)-2006-FUM\05-eminem-jimmy_crack_corn_(feat._50_cent)-fum.mp3,2013. 11. 03. 7:13:22
C:\Users\abele\Desktop\zene\_rap\detroit\Eminem\Eminem-Recovery-2010-FUM\15-eminem-love_the_way_you_lie_(feat._rihanna)-fum.mp3,2013. 11. 03. 7:13:02
C:\Users\abele\Desktop\zene\_rap\detroit\Eminem\Eminem-Recovery-2010-FUM\11-eminem-cinderella_man-fum.mp3,2013. 11. 03. 7:12:48
C:\Users\abele\Desktop\zene\_rap\detroit\Eminem\Eminem-Recovery-2010-FUM\03-eminem-on_fire-fum.mp3,2013. 11. 03. 7:12:20
C:\Users\abele\Desktop\zene\_rap\detroit\Eminem\Eminem-Recovery-2010-FUM\14-eminem-almost_famous-fum.mp3,2013. 11. 03. 7:12:00
C:\Users\abele\Desktop\zene\_rap\detroit\Eminem\Eminem-Recovery-2010-FUM\08-eminem-seduction-fum.mp3,2013. 11. 03. 7:11:28
C:\Users\abele\Desktop\zene\_rap\detroit\D12\D12-Devils_Night-2CD-2001-FUM\106-d12-ain_t_nuttin__but_music_(feat._dr._dre)-fum.mp3,2013. 11. 03. 7:11:28
C:\Users\abele\Desktop\zene\_rap\detroit\D12\D12-Devils_Night-2CD-2001-FUM\119-d12-girls_(bonus_track)-fum.mp3,2013. 11. 03. 7:10:30
C:\Users\abele\Desktop\zene\_rap\detroit\Eminem\Eminem-Recovery-2010-FUM\10-eminem-space_bound-fum.mp3,2013. 11. 03. 7:10:04
C:\Users\abele\Desktop\zene\_rap\detroit\Eminem\Eminem-Recovery-2010-FUM\02-eminem-talkin__2_myself_(feat._kobe)-fum.mp3,2013. 11. 03. 7:09:02
C:\Users\abele\Desktop\zene\_rap\detroit\Eminem\Eminem-The_Eminem_Show-2002-FUM\05-eminem-square_dance-fum.mp3,2013. 11. 03. 7:08:52
C:\Users\abele\Desktop\zene\_rap\detroit\Eminem\Eminem-Recovery-2010-FUM\07-eminem-not_afraid-fum.mp3,2013. 11. 03. 7:06:30
C:\Users\abele\Desktop\zene\_rap\detroit\Eminem\Eminem-Man_In_The_Mirror-(Bootleg)-8CD-2012-FUM\314-eminem-hellbound_(feat._j-black_and_masta_ace)-fum.mp3,2013. 11. 03. 7:05:54
C:\Users\abele\Desktop\zene\_rap\detroit\Eminem\Eminem-The_Eminem_Show-2002-FUM\02-eminem-white_america-fum.mp3,2013. 11. 03. 7:05:18
C:\Users\abele\Desktop\zene\_rap\detroit\D12\D12-Devils_Night-2CD-2001-FUM\110-d12-purple_pills-fum.mp3,2013. 11. 03. 7:04:52
C:\Users\abele\Desktop\zene\_rap\detroit\D12\D12-D12_World-2004-FUM\20-d12-good_die_young-fum.mp3,2013. 11. 03. 7:04:24
C:\Users\abele\Desktop\zene\_rap\detroit\Eminem\Eminem-Man_In_The_Mirror-(Bootleg)-8CD-2012-FUM\506-eminem-nail_in_the_coffin-fum.mp3,2013. 11. 03. 7:01:10
C:\Users\abele\Desktop\zene\_rap\detroit\Eminem\Eminem-Man_In_The_Mirror-(Bootleg)-8CD-2012-FUM\106-eminem-airplanes_part_2_(feat._b.o.b)-fum.mp3,2013. 11. 03. 7:01:10
C:\Users\abele\Desktop\zene\_rap\detroit\Eminem\Bad_Meets_Evil-Hell_The_Sequel-EP-2011-FUM\04-bad_meets_evil-above_the_law-fum.mp3,2013. 11. 03. 6:56:42
C:\Users\abele\Desktop\zene\_rap\detroit\Eminem\Eminem-Encore-2CD-2004-FUM\120-eminem-encore_(feat._dr._dre_and_50_cent)-fum.mp3,2013. 11. 03. 6:56:42
C:\Users\abele\Desktop\zene\_rap\detroit\Eminem\Eminem-The_Marshall_Mathers_LP-2000-FUM\08-eminem-the_real_slim_shady-fum.mp3,2013. 11. 03. 6:54:48
C:\Users\abele\Desktop\zene\_rap\detroit\Eminem\Eminem-Encore-2CD-2004-FUM\102-eminem-evil_deeds-fum.mp3,2013. 11. 03. 6:54:48
C:\Users\abele\Desktop\zene\_rap\detroit\Eminem\Eminem-The_Marshall_Mathers_LP-2000-FUM\11-eminem-marshall_mathers-fum.mp3,2013. 11. 03. 6:54:48
C:\Users\abele\Desktop\zene\_rap\detroit\D12\D12-D12_World-2004-FUM\21-d12-keep_talkin_(bonus_track)-fum.mp3,2013. 11. 03. 6:52:36
C:\Users\abele\Desktop\zene\_rap\detroit\Eminem\Eminem-Curtain_Call_The_Hits-2CD-2005-FUM\107-eminem-shake_that_(feat._nate_dogg)-fum.mp3,2013. 11. 03. 6:52:06
C:\Users\abele\Desktop\zene\_rap\detroit\Eminem\Eminem-Encore-2CD-2004-FUM\201-eminem-we_as_americans-fum.mp3,2013. 11. 03. 6:52:06
C:\Users\abele\Desktop\zene\_rap\detroit\Eminem\Eminem-Recovery-2010-FUM\16-eminem-you_re_never_over-fum.mp3,2013. 11. 03. 6:51:58
C:\Users\abele\Desktop\zene\_rap\detroit\Eminem\Eminem-Encore-2CD-2004-FUM\108-eminem-my_1st_single-fum.mp3,2013. 11. 03. 6:51:54
C:\Users\abele\Desktop\zene\_rap\detroit\Eminem\Eminem-The_Eminem_Show-2002-FUM\14-eminem-hailie_s_song-fum.mp3,2013. 11. 03. 6:51:40
C:\Users\abele\Desktop\zene\_rap\detroit\Eminem\Eminem-The_Marshall_Mathers_LP-2000-FUM\16-eminem-kim-fum.mp3,2013. 11. 03. 6:50:38
C:\Users\abele\Desktop\zene\_rap\detroit\Eminem\Eminem-The_Marshall_Mathers_LP-2000-FUM\03-eminem-stan_(feat._dido)-fum.mp3,2013. 11. 03. 6:50:36
C:\Users\abele\Desktop\zene\_rap\detroit\Eminem\Bad_Meets_Evil-Hell_The_Sequel-EP-2011-FUM\07-bad_meets_evil-lighters_(feat_bruno_mars)-fum.mp3,2013. 11. 03. 6:49:42
C:\Users\abele\Desktop\zene\_rap\detroit\Eminem\Eminem-The_Marshall_Mathers_LP-2000-FUM\10-eminem-i_m_back-fum.mp3,2013. 11. 03. 6:49:42
"C:\Users\abele\Desktop\zene\_rap\detroit\Eminem\Eminem-Encore-2CD-2004-FUM\115-eminem-spend_some_time_(feat._obie_trice,_stat_quo_and_50_cent)-fum.mp3",2013. 11. 03. 6:49:32
C:\Users\abele\Desktop\zene\_rap\detroit\Eminem\Bad_Meets_Evil-Hell_The_Sequel-EP-2011-FUM\11-bad_meets_evil-echo_(bonus)-fum.mp3,2013. 11. 03. 6:48:52
C:\Users\abele\Desktop\zene\_rap\detroit\D12\D12-The_Underground_EP-1997-FUM\01-d12-6_reasons-fum.mp3,2013. 11. 03. 6:48:08
"C:\Users\abele\Desktop\zene\_rap\detroit\Eminem\Eminem-Man_In_The_Mirror-(Bootleg)-8CD-2012-FUM\618-eminem-syllables_(feat._jay-z,_dr._dre_and_50_cent)-fum.mp3",2013. 11. 03. 6:46:18
C:\Users\abele\Desktop\zene\_rap\detroit\Eminem\Eminem-Man_In_The_Mirror-(Bootleg)-8CD-2012-FUM\311-eminem-hailies_revenge_(doe_rae_me)_(feat._obie_trice_and_d12)-fum.mp3,2013. 11. 03. 6:46:18
C:\Users\abele\Desktop\zene\_rap\detroit\D12\D12-Devils_Night-2CD-2001-FUM\103-d12-pistol_pistol-fum.mp3,2013. 11. 03. 6:46:16
C:\Users\abele\Desktop\zene\_rap\detroit\Eminem\Eminem-Recovery-2010-FUM\06-eminem-going_through_changes-fum.mp3,2013. 11. 03. 6:45:34
C:\Users\abele\Desktop\zene\_rap\detroit\Eminem\Eminem-Man_In_The_Mirror-(Bootleg)-8CD-2012-FUM\810-eminem-what_s_the_difference_(feat._xzibit)-fum.mp3,2013. 11. 03. 6:45:14
C:\Users\abele\Desktop\zene\_rap\detroit\D12\D12-Devils_Night-2CD-2001-FUM\203-d12-shit_on_you-fum.mp3,2013. 11. 03. 6:45:12
C:\Users\abele\Desktop\zene\_rap\detroit\D12\D12-D12_World-2004-FUM\11-d12-get_my_gun-fum.mp3,2013. 11. 03. 6:44:18
C:\Users\abele\Desktop\zene\_rap\detroit\Eminem\Eminem-Man_In_The_Mirror-(Bootleg)-8CD-2012-FUM\616-eminem-soldier_like_me_(return_of_the_soulja)_(feat._2pac)-fum.mp3,2013. 11. 03. 6:43:32
C:\Users\abele\Desktop\zene\_rap\detroit\D12\D12-Devils_Night-2CD-2001-FUM\113-d12-pimp_like_me_(feat._dina_rae)-fum.mp3,2013. 11. 03. 6:43:18
C:\Users\abele\Desktop\zene\_rap\detroit\D12\D12-D12_World-2004-FUM\01-d12-git_up-fum.mp3,2013. 11. 03. 6:42:34
C:\Users\abele\Desktop\zene\_rap\detroit\Eminem\Bad_Meets_Evil-Hell_The_Sequel-EP-2011-FUM\08-bad_meets_evil-take_from_me-fum.mp3,2013. 11. 03. 6:41:42
C:\Users\abele\Desktop\zene\_rap\detroit\Eminem\Eminem-The_Eminem_Show-2002-FUM\10-eminem-without_me-fum.mp3,2013. 11. 03. 6:40:42
C:\Users\abele\Desktop\zene\_rap\detroit\D12\D12-D12_World-2004-FUM\08-d12-6_in_the_morning-fum.mp3,2013. 11. 03. 6:39:30
C:\Users\abele\Desktop\zene\_rap\detroit\D12\D12-D12_World-2004-FUM\16-d12-40_oz-fum.mp3,2013. 11. 03. 6:38:18
C:\Users\abele\Desktop\zene\_rap\detroit\D12\D12-D12_World-2004-FUM\18-d12-american_psycho_ii_(feat._b-real)-fum.mp3,2013. 11. 03. 6:34:48
C:\Users\abele\Desktop\zene\_rap\detroit\Eminem\Eminem-Man_In_The_Mirror-(Bootleg)-8CD-2012-FUM\512-eminem-one_day_at_a_time_(feat._2pac_and_the_outlawz)-fum.mp3,2013. 11. 03. 6:34:04
C:\Users\abele\Desktop\zene\_rap\detroit\Eminem\Eminem-Relapse-2009-FUM\16-eminem-deja_vu-fum.mp3,2013. 11. 03. 6:32:12
C:\Users\abele\Desktop\zene\_rap\detroit\Eminem\Eminem-Man_In_The_Mirror-(Bootleg)-8CD-2012-FUM\604-eminem-quitter_(feat._kon_artis)-fum.mp3,2013. 11. 03. 6:31:30
C:\Users\abele\Desktop\zene\_rap\detroit\Eminem\Eminem-The_Eminem_Show-2002-FUM\13-eminem-superman_(feat._dina_rae)-fum.mp3,2013. 11. 03. 6:31:28
C:\Users\abele\Desktop\zene\_rap\detroit\Eminem\Eminem-Relapse-2009-FUM\22-eminem-careful_what_you_wish_for_(bonus_track)-fum.mp3,2013. 11. 03. 6:29:26
C:\Users\abele\Desktop\zene\_rap\detroit\Eminem\Eminem-Relapse-2009-FUM\09-eminem-we_made_you-fum.mp3,2013. 11. 03. 6:28:46
C:\Users\abele\Desktop\zene\_rap\detroit\Eminem\Eminem-Man_In_The_Mirror-(Bootleg)-8CD-2012-FUM\401-eminem-i_need_a_doctor_(feat._dr._dre)-fum.mp3,2013. 11. 03. 6:24:40
C:\Users\abele\Desktop\zene\_rap\detroit\Eminem\Eminem-The_Slim_Shady_LP-2CD-1999-FUM\117-eminem-as_the_world_turns-fum.mp3,2013. 11. 03. 6:24:36
C:\Users\abele\Desktop\zene\_rap\detroit\Eminem\Eminem-The_Marshall_Mathers_LP-2000-FUM\18-eminem-criminal-fum.mp3,2013. 11. 03. 6:21:28
C:\Users\abele\Desktop\zene\_rap\detroit\Eminem\Eminem-The_Slim_Shady_LP-2CD-1999-FUM\107-eminem-97_bonnie_and_clyde-fum.mp3,2013. 11. 03. 6:19:28
C:\Users\abele\Desktop\zene\_rap\detroit\Eminem\Eminem-The_Slim_Shady_LP-2CD-1999-FUM\114-eminem-rock_bottom-fum.mp3,2013. 11. 03. 6:18:06
C:\Users\abele\Desktop\zene\_rap\detroit\Eminem\Eminem-Curtain_Call_The_Hits-2CD-2005-FUM\116-eminem-when_i_m_gone-fum.mp3,2013. 11. 03. 6:18:00
C:\Users\abele\Desktop\zene\_rap\detroit\Eminem\Eminem-The_Eminem_Show-2002-FUM\17-eminem-say_what_you_say_(feat._dr._dre)-fum.mp3,2013. 11. 03. 6:17:36
C:\Users\abele\Desktop\zene\_rap\detroit\Eminem\Eminem-The_Slim_Shady_LP-2CD-1999-FUM\120-eminem-still_dont_give_a_fuck-fum.mp3,2013. 11. 03. 6:17:36
C:\Users\abele\Desktop\zene\_rap\detroit\Eminem\Eminem-The_Slim_Shady_LP-2CD-1999-FUM\102-eminem-my_name_is-fum.mp3,2013. 11. 03. 6:16:44
C:\Users\abele\Desktop\zene\_rap\detroit\Eminem\Eminem-The_Slim_Shady_LP-2CD-1999-FUM\115-eminem-just_dont_give_a_fuck-fum.mp3,2013. 11. 03. 6:16:28
C:\Users\abele\Desktop\zene\_rap\detroit\Eminem\Eminem-The_Slim_Shady_LP-2CD-1999-FUM\111-eminem-my_fault-fum.mp3,2013. 11. 03. 6:13:58
C:\Users\abele\Desktop\zene\_rap\detroit\Eminem\Eminem-The_Slim_Shady_LP-2CD-1999-FUM\109-eminem-role_model-fum.mp3,2013. 11. 03. 6:13:58
C:\Users\abele\Desktop\zene\_rap\detroit\Eminem\Eminem-The_Slim_Shady_LP-2CD-1999-FUM\104-eminem-brain_damage-fum.mp3,2013. 11. 03. 6:11:42
C:\Users\abele\Desktop\zene\_rap\detroit\Eminem\Eminem-The_Slim_Shady_LP-2CD-1999-FUM\106-eminem-if_i_had-fum.mp3,2013. 11. 03. 6:11:42
C:\Users\abele\Desktop\zene\_rap\detroit\Eminem\Eminem-The_Slim_Shady_LP-2CD-1999-FUM\103-eminem-guilty_conscience_(feat._dr._dre)-fum.mp3,2013. 11. 03. 6:09:42
C:\Users\abele\Desktop\zene\_rap\detroit\Eminem\Eminem-The_Marshall_Mathers_LP-2000-FUM\17-eminem-under_the_influence_(feat._d12)-fum.mp3,2013. 11. 03. 6:06:44
"C:\Users\abele\Desktop\zene\_rap\detroit\Eminem\Eminem-The_Marshall_Mathers_LP-2000-FUM\15-eminem-bitch_please_ii_(feat._dr._dre,_snoop_dogg,_xzibit_and_nate_dogg)-fum.mp3",2013. 11. 03. 6:06:42
C:\Users\abele\Desktop\zene\_rap\detroit\Eminem\Eminem-The_Eminem_Show-2002-FUM\07-eminem-soldier-fum.mp3,2013. 11. 03. 6:03:34
C:\Users\abele\Desktop\zene\_rap\detroit\Eminem\Eminem-The_Eminem_Show-2002-FUM\08-eminem-say_goodbye_hollywood-fum.mp3,2013. 11. 03. 6:01:32
C:\Users\abele\Desktop\zene\_rap\detroit\Eminem\Eminem-The_Marshall_Mathers_LP-2000-FUM\07-eminem-the_way_i_am-fum.mp3,2013. 11. 03. 6:01:32
C:\Users\abele\Desktop\zene\_rap\detroit\Eminem\Eminem-The_Marshall_Mathers_LP-2000-FUM\02-eminem-kill_you-fum.mp3,2013. 11. 03. 5:59:36
C:\Users\abele\Desktop\zene\_rap\detroit\Eminem\Eminem-The_Eminem_Show-2002-FUM\16-eminem-when_the_music_stops_(feat._d12)-fum.mp3,2013. 11. 03. 5:58:42
C:\Users\abele\Desktop\zene\_rap\detroit\Eminem\Eminem-The_Eminem_Show-2002-FUM\03-eminem-business-fum.mp3,2013. 11. 03. 5:54:34
C:\Users\abele\Desktop\zene\_rap\detroit\Eminem\Eminem-The_Eminem_Show-2002-FUM\04-eminem-cleanin_out_my_closet-fum.mp3,2013. 11. 03. 5:54:34
C:\Users\abele\Desktop\zene\_rap\detroit\Eminem\Eminem-Relapse-2009-FUM\21-eminem-my_darling_(bonus_track)-fum.mp3,2013. 11. 03. 5:51:42
C:\Users\abele\Desktop\zene\_rap\detroit\Eminem\Eminem-Relapse-2009-FUM\18-eminem-crack_a_bottle_(feat._dr._dre_and_50_cent)-fum.mp3,2013. 11. 03. 5:49:36
C:\Users\abele\Desktop\zene\_rap\detroit\Eminem\Eminem-Relapse-2009-FUM\17-eminem-beautiful-fum.mp3,2013. 11. 03. 5:49:32
C:\Users\abele\Desktop\zene\_rap\detroit\Eminem\Eminem-Relapse-2009-FUM\08-eminem-same_song_and_dance-fum.mp3,2013. 11. 03. 5:46:42
C:\Users\abele\Desktop\zene\_rap\detroit\Eminem\Eminem-Relapse-2009-FUM\06-eminem-hello-fum.mp3,2013. 11. 03. 5:44:04
C:\Users\abele\Desktop\zene\_rap\detroit\Eminem\Eminem-Infinite-1996-FUM\01-eminem-infinite-fum.mp3,2013. 11. 03. 5:37:08
C:\Users\abele\Desktop\zene\_rap\detroit\Eminem\Eminem-Encore-2CD-2004-FUM\202-eminem-love_you_more-fum.mp3,2013. 11. 03. 5:32:06
C:\Users\abele\Desktop\zene\_rap\detroit\Eminem\Eminem-Encore-2CD-2004-FUM\113-eminem-just_lose_it-fum.mp3,2013. 11. 03. 5:31:42
C:\Users\abele\Desktop\zene\_rap\detroit\Eminem\Eminem-Encore-2CD-2004-FUM\118-eminem-one_shot_2_shot_(feat._d12)-fum.mp3,2013. 11. 03. 5:26:56
C:\Users\abele\Desktop\zene\_rap\detroit\Eminem\Eminem-Encore-2CD-2004-FUM\116-eminem-mockingbird-fum.mp3,2013. 11. 03. 5:26:06
C:\Users\abele\Desktop\zene\_rap\detroit\Eminem\Eminem-Encore-2CD-2004-FUM\110-eminem-rain_man-fum.mp3,2013. 11. 03. 5:24:44
C:\Users\abele\Desktop\zene\_rap\detroit\D12\D12-Devils_Night-2CD-2001-FUM\116-d12-devils_night-fum.mp3,2013. 11. 03. 5:21:42
C:\Users\abele\Desktop\zene\_rap\detroit\Eminem\Eminem-Encore-2CD-2004-FUM\103-eminem-never_enough_(feat._50_cent_and_nate_dogg)-fum.mp3,2013. 11. 03. 5:20:38
C:\Users\abele\Desktop\zene\_rap\detroit\D12\D12-Devils_Night-2CD-2001-FUM\111-d12-fight_music-fum.mp3,2013. 11. 03. 5:17:58
C:\Users\abele\Desktop\zene\_rap\detroit\D12\D12-Devils_Night-2CD-2001-FUM\118-d12-revelation-fum.mp3,2013. 11. 03. 5:17:58
C:\Users\abele\Desktop\zene\_rap\detroit\D12\D12-Devils_Night-2CD-2001-FUM\112-d12-instigator-fum.mp3,2013. 11. 03. 5:16:54
C:\Users\abele\Desktop\zene\_rap\detroit\D12\D12-D12_World-2004-FUM\09-d12-how_come-fum.mp3,2013. 11. 03. 5:14:46
C:\Users\abele\Desktop\zene\_rap\detroit\D12\D12-D12_World-2004-FUM\15-d12-d-12_world-fum.mp3,2013. 11. 03. 5:11:48
